Nombre,Nivel,Domicilio,Barrio,point_x,point_y
"Centro de Alfabetización, Educación Básica y Trabajo N° 74",Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,"Ana María Janer 3800 (B° Piletones, Capilla San José Obrero)",VILLA SOLDATI,100817.438481999997748,96364.739600800006883
Centro Educativo de Nivel Secundario N° 13,Secundario de Jóvenes y Adultos,Avda. Córdoba 2008 2° piso,BALVANERA,106115.396529999998165,103308.094442000001436
Jardín de Infantes Nucleado A (EPCjs 04/21°) (Sede),Inicial Común,Avda. Riestra 5030,VILLA LUGANO,99395.930241900001420,95316.375644400002784
Esc. Integral Interdisciplinaria N¬ 01,Primario Especial - Otros Servicios Educativos de la modalidad Especial,Ayacucho 953,RECOLETA,106133.405685000005178,103517.093706000014208
Esc. de Educ. Esp. Hospital Rehabilitación Manuel Roca,Inicial Especial - Primario Especial,Avda. Segurola 1949,MONTE CASTRO,96421.949703799997224,101261.281577999994624
Centro Educativo de Nivel Secundario N° 76,Secundario de Jóvenes y Adultos,Fray Cayetano Rodriguez 95,FLORES,99972.374850199994398,100216.997558999995817
Esc. de Educación Media N° 01/18° E Reingreso,Secundario de Jóvenes y Adultos,Gallardo 149,LINIERS,94408.225087700004224,99112.911047200002940
Esc. para Jóvenes y Adultos con Discapacidad Mental y Formación Integral N° 16 Dra. C Tobar García,Otros Servicios Educativos de la modalidad Especial,Camarones 3559,VILLA SANTA RITA,97617.152781700002379,101438.451222999996389
Esc. Integral Interdisciplinaria N° 12,Primario Especial,Gavilán 1464,VILLA GRAL. MITRE,99510.204871299996739,101801.371702999997069
Centro Educativo de Nivel Primario N° 40,Primario de Jóvenes y Adultos,Miralla 3838,VILLA LUGANO,99460.183851199981291,95171.115624400001252
Centro Educativo Cursos Especiales - (SEAdAd),Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,San Nicolás 588,FLORESTA,98328.120841800002381,100350.421201999997720
CENOF Centro San Nicolás,Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,San Nicolás 588,FLORESTA,98328.120841800002381,100350.421201999997720
Centro Educativo de Nivel Primario N° 42,Primario de Jóvenes y Adultos,Pte. Camilo Torres y Tenorio y Cap. de Frag. Pedro Giacchino Mza. 28,FLORES,102466.880019000003813,97883.164381900001899
Esc. Primaria Común N° 01 Prof. Jose Onaindia,Primario Común,Rafaela 5159,VILLA LURO,96595.024971799997729,98869.493799200005014
Esc. Primaria p/Adultos N° 05 Roberto Billinghurst,Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,Zinny 1641,PARQUE AVELLANEDA,99183.080072299999301,97499.713227000000188
CENOF Centro Alberdi,Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,Avda. Juan Bautista Alberdi 4755,VILLA LURO,97215.020004999998491,98463.467731299984735
CENOF Centro Homero,Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,Homero 2159,PARQUE AVELLANEDA,98804.799020399994333,96736.058283499995014
Esc. Primaria p/Adultos N° 20 Sargento Juan Bautista Cabral,Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,Homero 1157,PARQUE AVELLANEDA,97705.004157300005318,97860.447063200001139
Inst. Tobar Garcia,Primario Especial - Otros Servicios Educativos de la modalidad Especial,Yerbal 351,CABALLITO,102511.743679999999586,101495.153315999996266
CENOF Centro Gualeguaychú,Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,Gualeguaychú 520,FLORESTA,97811.096845799998846,100016.442880999995396
"Esc. para Niños, Niñas, Jóvenes y Adultos con Discapacidad Mental y Formación Integral N° 06 Clelia A C Sessa",Inicial Especial - Primario Especial - Otros Servicios Educativos de la modalidad Especial,Morón 4460,VELEZ SARSFIELD,97316.085679299998446,99981.463681199995335
Esc. Infantil Especial N° 27 Dra. Lidia F. de Coriat - Gabinete Materno Infantil DE18,Inicial Especial,Chivilcoy 1820,MONTE CASTRO,96955.136978099995758,101368.478925000003073
"Esc. Biling¹e para Niños, Niñas, Jóvenes y Adultos con Discapacidad Auditiva y Formación Integral N° 29 O Magnasco",Inicial Especial - Primario Especial - Otros Servicios Educativos de la modalidad Especial,Chivilcoy 1820,MONTE CASTRO,96955.136978099995758,101368.478925000003073
Esc. Integral Interdisciplinaria N° 18,Primario Especial - Otros Servicios Educativos de la modalidad Especial,San Blas 4356,FLORESTA,96898.114769599997089,100866.481274000005214
Centro Educativo de Nivel Secundario N° 73,Secundario de Jóvenes y Adultos,Miranda 4173,MONTE CASTRO,96820.456802199987578,101427.165162999997847
Esc. Primaria Común N° 02 Dr. Genaro Sisto,Primario Común,Tilcara 3365,NUEVA POMPEYA,103874.097754999995232,97229.187842300001648
Inst. Tea y Deportea,Superior No Universitario Común,Lavalle 2083,BALVANERA,106058.360633999996935,102941.870393000004697
UGEE N° 05 Bachillerato Popular de Adultos y Adolescentes Miguelito Pepe,Secundario de Jóvenes y Adultos,Solis 1973,CONSTITUCION,106684.974711000002571,99812.550610799997230
UGEE N° 06 Bachillerato Popular de Adultos y Adolescentes 2 de Diciembre,Secundario de Jóvenes y Adultos,Lafayette 1879,BARRACAS,106634.141929999997956,97001.071819300006609
UGEE N° 02 Bachillerato Popular de Adultos y Adolescentes IMPA,Secundario de Jóvenes y Adultos,Querandíes 4290,ALMAGRO,103259.287582000004477,102035.214231000005384
Bachillerato Popular de Adultos y Adolescentes Escuela Libre de Constitución,Secundario de Jóvenes y Adultos,Dr. Enrique Finochietto 1802,BARRACAS,106760.531705999994301,99362.259033299997100
Esc. Domiciliaria N° 01 sede,Otros Servicios Educativos de la modalidad Común,San Blas 2238,VILLA GRAL. MITRE,99037.166536100005032,102456.115533000003779
Inst. María Inmaculada,Secundario de Jóvenes y Adultos,San Luis 3341,ALMAGRO,104587.370234999994864,103393.272289999993518
Inst. Infancias,Inicial Especial - Primario Especial - Otros Servicios Educativos de la modalidad Especial,Guardia Vieja 4541,ALMAGRO,103108.567616000000271,103322.973293000002741
Jardín de Infantes Nucleado A (EPCjs 19/13°),Inicial Común,Albariño 2062,MATADEROS,97670.967615700006718,97006.448358299996471
Zoe Un Lugar Para Ser,Inicial Especial - Primario Especial - Otros Servicios Educativos de la modalidad Especial,Laprida 1138,RECOLETA,104986.785260999997263,103782.275255000000470
Inst. Centro Psicopedagógico de Educación Especial Acuarela,Inicial Especial - Primario Especial - Otros Servicios Educativos de la modalidad Especial,Pringles 738,ALMAGRO,103237.808667000019341,102891.512155999997049
Inst. de Enseñanza Superior en Lenguas Vivas Juan B. Justo (anexo),Inicial Común,Lascano 3810,VILLA DEL PARQUE,96970.488930099993013,101859.239818000001833
Inst. de Educación Especial y Formacion Laboral Ntra. Sra. de Luján,Inicial Especial - Primario Especial - Otros Servicios Educativos de la modalidad Especial,Carlos Calvo 3893,BOEDO,103896.144841999994242,100571.366139000019757
Grupo Caminantes,Inicial Común,Bathurst 3323,BOEDO,104780.793904000005568,99246.893461700004991
Centro Educativo de Nivel Secundario N° 34,Secundario de Jóvenes y Adultos,Moreno 2135,BALVANERA,106065.335149999998976,101868.096409000005224
Inst. María Auxiliadora,Inicial Común - Primario Común,Puerto de Palos 560,BOCA,109235.568343000006280,99303.171867500001099
Centro Educativo de Nivel Primario N° 53,Primario de Jóvenes y Adultos,Rawson 42,ALMAGRO,103412.872455999997328,101907.316714000000502
Centro Educativo de Nivel Secundario N° 60,Secundario de Jóvenes y Adultos,Perú 946,SAN TELMO,108119.795756999999867,101185.404624999995576
Esc. de Comercio N° 26 Enrique de Vedia,Secundario de Jóvenes y Adultos,Juncal 3251,PALERMO,104797.438962999993237,104929.149890000000596
Esc. de Comercio N° 10 Islas Malvinas,Secundario de Jóvenes y Adultos,Paraguay 1950,RECOLETA,106199.399869999993825,103348.090853000001516
Jardín de Infantes Nucleado C (EPCjc 03/04°),Inicial Común,Rocha 1226,BOCA,108690.250674000009894,98640.985755500005325
Esc. Primaria Común N° 03 Juan María Gutierrez,Primario Común,Rocha 1226,BOCA,108690.250674000009894,98640.985755500005325
"Esc. para Niños, Niñas, Jóvenes y Adultos con Discapacidad Mental y Formación Integral N° 21 Rosario Vera Peñaloza",Inicial Especial - Primario Especial - Otros Servicios Educativos de la modalidad Especial,Obispo San Alberto 2379,VILLA PUEYRREDON,96572.310891600005561,105685.495425000000978
"Esc. Biling¹e para Niños, Niñas, Jóvenes y Adultos con Discapacidad Auditiva y Formación Integral N° 28  B. Ayrolo",Inicial Especial - Primario Especial - Otros Servicios Educativos de la modalidad Especial,Avda. Lincoln 4325,VILLA DEVOTO,95146.188066500006244,103421.555133000001661
Esc. Integral Interdisciplinaria N° 16 Gral. Ing. Mosconi,Primario Especial,Avda. Gral. Mosconi 2641,VILLA PUEYRREDON,96618.284221299996716,105029.493480999997701
Esc. Primaria p/Adultos N° 08 Antonio Schettino,Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,Avda. José María Moreno 480,CABALLITO,102604.215985000002547,100633.241653999997652
Jardín de Infantes Nucleado A (EPCjc 09/08°),Inicial Común,Avda. La Plata 623,CABALLITO,103188.233999999996740,100793.217101999995066
Centro Educativo de Nivel Secundario N° 52,Secundario de Jóvenes y Adultos,Avda. La Plata 623,CABALLITO,103188.233999999996740,100793.217101999995066
Esc. Primaria p/Adultos N° 14 Joaquín Víctor González,Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,Avda. Pedro Goyena 984,CABALLITO,101967.190935999999056,100333.268311000007088
"Centro de Alfabetización, Educación Básica y Trabajo N° 72",Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,Cuzco 220,LINIERS,93998.697524799994426,99173.326724099999410
Esc. Primaria p/Adultos N° 04 Rafael Ruiz de los Llanos,Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,Avda. Francisco Beiró 4548,VILLA DEVOTO,95226.147820500002126,102426.551649000000907
Esc. Primaria p/Adultos N° 07 República de México,Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,Juan Agustín García 2755,VILLA SANTA RITA,98371.201868000003742,102259.419647000002442
Centro Educativo de Nivel Primario N° 30,Primario de Jóvenes y Adultos,Combate de los Pozos 2133,PARQUE PATRICIOS,106556.249288999999408,99595.075548199994955
Jardín de Infantes Integral N° 03/20°,Inicial Común,Avda. Piedra Buena 3100 y Avda. Eva Perón,VILLA LUGANO,96971.890125299993088,95486.477528000003076
Esc. Integral Interdisciplinaria N° 20 Dra. Alicia Moreau de Justo,Primario Especial,Goleta Santa Cruz 6997,VILLA LUGANO,97153.849988400004804,94444.469710399993346
Centro Educativo de Nivel Secundario N° 05 (anexo 1),Secundario de Jóvenes y Adultos,Pieres 258,LINIERS,95224.985410399996908,98562.551286799993250
"Centro de Alfabetización, Educación Básica y Trabajo N° 45 SEC",Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,Pieres 258,LINIERS,95224.985410399996908,98562.551286799993250
Centro Educativo de Nivel Primario N° 55 - CeSAC N° 05,Primario de Jóvenes y Adultos,Avda. Piedra Buena 3140,VILLA LUGANO,97081.889463100000285,95418.472874099999899
Esc. Primaria Común N° 28 Francisco Pascasio Moreno,Primario Común,José Aarón Salmún Feijóo 1073,BARRACAS,107787.223110999999335,98402.023606100003235
"Centro de Alfabetización, Educación Básica y Trabajo N° 48 Conviven",Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,Martiniano Leguizamón 2974,VILLA LUGANO,97406.917073300006450,95924.459237999995821
Centro Educativo de Nivel Secundario N° 67,Secundario de Jóvenes y Adultos,Cafayate 5115,VILLA LUGANO,99569.065340600005584,93756.578185899998061
Centro Educativo de Nivel Secundario N° 63,Secundario de Jóvenes y Adultos,Marcelo T. de Alvear 1840 Subsuelo,RECOLETA,106320.412263999998686,103588.085823000001255
Centro Educativo de Nivel Secundario N° 21,Secundario de Jóvenes y Adultos,Balboa 210,PATERNAL,99749.303050400005304,104029.361896999995224
"Esc. para Niños, Niñas, Jóvenes y Adultos con Discapacidad Mental y Formación Integral N° 09 Dr L R Mac Kay",Inicial Especial - Primario Especial,Carlos Calvo 3176,SAN CRISTOBAL,104810.264569999999367,100769.148948000001837
Jardín de Infantes Nucleado A (EPCjc 19/12°),Inicial Común,Fray Cayetano Rodríguez 95,FLORES,99972.374850199994398,100216.997558999995817
Inst. Federico Dominick,Primario Especial,Gorriti 4079,PALERMO,103690.996654999995371,103828.009302000005846
UGEE N° 04 Bachillerato Popular de Adultos y Adolescentes Chilavert,Secundario de Jóvenes y Adultos,Cnel. Martiniano Chilavert 1136,NUEVA POMPEYA,103535.363356999994721,98634.379231800005073
"Centro de Alfabetización, Educación Básica y Trabajo N° 76 María Madre de la Esperanza",Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,Miralla 3838,VILLA LUGANO,99460.183851199981291,95171.115624400001252
Esc. Primaria p/Adultos N° 22 Santa María de los Buenos Aires,Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,Echeandía 5650,VILLA LUGANO,97897.924877099983860,95883.438701699982630
Jardín de Infantes Común N° 03/05°,Inicial Común,Luzuriaga 1571,BARRACAS,106909.447729000006802,97388.543167900003027
Esc. de Educación Media N° 02/10° E.Reingreso,Secundario de Jóvenes y Adultos,Franklin D. Roosevelt 3060,BELGRANO,99688.449189699997078,107536.364675000004354
Esc. Primaria Común N° 09 José Pedro Varela,Primario Común,Luzuriaga 1571,BARRACAS,106909.447729000006802,97388.543167900003027
Inst. Sta. Rosa,Inicial Común - Primario Común - Secundario Común,Bartolomé Mitre 1655,SAN NICOLAS,106664.370385000001988,102431.071244000006118
Inst. de Educación Especial Essere,Primario Especial - Otros Servicios Educativos de la modalidad Especial,Venezuela 3648,ALMAGRO,104147.999347000004491,101344.658779000019422
Esc. Primaria p/Adultos N° 03 Cristóbal Colón,Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,Avda. Larrazábal 4051,VILLA LUGANO,99126.903695999993943,94809.386855900011142
Esc. Primaria p/Adultos N° 05 Armada Argentina,Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,Avda. Larrazábal 4520,VILLA LUGANO,99732.898650599992834,94409.361311500004376
Jardín de Infantes Común N° 03/06°,Inicial Común,Saavedra 695,BALVANERA,105507.302139999999781,101341.119791999997688
Esc. Integral Interdisciplinaria N° 02,Primario Especial,José Antonio Cabrera 4078,PALERMO,103550.363029999993159,103698.202244000000064
Centro Educativo de Nivel Secundario N° 20,Secundario de Jóvenes y Adultos,Lezica 3955,ALMAGRO,103709.298546999998507,102087.195315000004484
Esc. para Jóvenes y Adultos con Discapacidad Mental y Formación Integral N° 36 Dr. Aurelio Martínez,Otros Servicios Educativos de la modalidad Especial,Gral. Urquiza 2159,PARQUE PATRICIOS,105029.207922999994480,99317.139612200000556
Esc. Integral Interdisciplinaria N° 06,Primario Especial - Otros Servicios Educativos de la modalidad Especial,Inclán 3146,PARQUE PATRICIOS,104934.228010000006179,99840.143649200006621
CENOF Centro Venezuela,Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,Venezuela 3259,BALVANERA,104647.290489999999409,101463.155880000005709
Esc. Primaria p/Adultos N° 06 San José de Calasanz,Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,Avda. La Plata 1038,BOEDO,103324.213837999996031,100250.211313000007067
CENOF Centro Don Bosco,Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,Don Bosco 4200,ALMAGRO,103493.280046999992919,101748.204385000004550
Centro Educativo de Nivel Secundario N° 22,Secundario de Jóvenes y Adultos,Estrada 627,PARQUE CHACABUCO,102642.181891999993240,99804.239937299993471
Centro Educativo de Nivel Secundario N° 05 (anexo 2),Secundario de Jóvenes y Adultos,Saraza 470,PARQUE CHACABUCO,103426.171148000008543,99185.206906499995966
"Centro de Alfabetización, Educación Básica y Trabajo N° 36",Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,Saraza 470 1° piso,PARQUE CHACABUCO,103426.171148000008543,99185.206906499995966
CENOF Centro Saraza,Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,Saraza 470,PARQUE CHACABUCO,103426.171148000008543,99185.206906499995966
Escuela Infantil N° 04/08° Agustín Tatín Ravello,Inicial Común,Víctor Martínez 1780,PARQUE CHACABUCO,102214.132856000011088,98835.257821000006516
Bachillerato con Orientación Artística N° 01 Antonio Berni,Secundario de Jóvenes y Adultos,Quito 4047,ALMAGRO,103585.749647999997251,101435.170845000000554
Centro Educativo de Nivel Primario N° 32 - Asociación Vecinal Florentino Ameghino,Primario de Jóvenes y Adultos,Avda. Independencia 4264,BOEDO,103409.241315000006580,100863.207798000003095
Centro Educativo de Nivel Primario N° 33,Primario de Jóvenes y Adultos,Puán 480,CABALLITO,101481.174050000001444,100155.288750000006985
Centro de Actividades Infantiles y Juveniles Club Lugano,Otros Servicios Educativos de la modalidad Común,Avda. Riestra 5030,VILLA LUGANO,99395.930241900001420,95316.375644400002784
UGEE N° 15 Bachillerato Popular de Jóvenes y Adultos Osvaldo Bayer,Secundario de Jóvenes y Adultos,Avda. Federico Lacroze 4181,CHACARITA,100687.353677999999491,104801.322587999995449
Centro Educativo de Nivel Secundario N° 11,Secundario de Jóvenes y Adultos,José Mármol 1350,BOEDO,103634.497325000003912,99908.642059499994502
Esc. Primaria p/Adultos N° 01 Valentin Gomez,Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,Avda. Independencia 758,SAN TELMO,107878.044762999998056,101342.647414000006393
Centro Educativo de Nivel Secundario N° 12,Secundario de Jóvenes y Adultos,Tacuarí 567,MONTSERRAT,107670.357101999994484,101649.028902999998536
Centro Educativo de Nivel Secundario N° 43,Secundario de Jóvenes y Adultos,Venezuela 771,MONTSERRAT,107847.365059000003384,101756.021542000002228
"Centro de Alfabetización, Educación Básica y Trabajo N° 83",Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,Miralla y Barros Pazos,VILLA LUGANO,99679.123383300000569,94881.391902200004552
Jardín de Infantes Nucleado B (EPCjs 09/03°),Inicial Común,Moreno 2104,BALVANERA,106090.334304000003613,101837.095302000001539
CENOF Centro Traful,Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,Traful 3847,NUEVA POMPEYA,104350.121020999984466,97563.167868599994108
Esc. Primaria p/Adultos N° 15 Provincia de Santa Fe,Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,Pico 2689,SAAVEDRA,98704.524948499994935,109795.406178999997792
Esc. Primaria p/Adultos N° 16 República Dominicana,Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,Avda. Congreso 3045,NUÑEZ,99444.459611500002211,107898.375014999997802
